number,name,type,zone,from_station_code,from_station_name,to_station_code,to_station_name,departure,arrival,duration_h,duration_m,distance,return_train,sleeper,third_ac,second_ac,first_ac,first_class,chair_car
59393,Dahod Habibganj Fast Pass,Pass,WR,DHD,DAHOD,HBJ,HABIBGANJ,05:45:00,16:20:00,10.0,35.0,400.0,59394,0,0,0,0,0,0
59803,Nagda Kota Passenger,Pass,WR,NAD,NAGDA JN,KOTA,KOTA JN,11:30:00,16:25:00,4.0,55.0,225.0,,1,1,1,0,0,0
63518,Asansol Barddhaman Passenger,MEMU,ER,ASN,ASANSOL JN,BWN,BARDDHAMAN JN,12:40:00,14:30:00,1.0,50.0,105.0,63519,0,0,0,0,0,0
11008,Deccan Express,Exp,CR,PUNE,PUNE JN,CSTM,MUMBAI CST,15:30:00,19:40:00,4.0,10.0,192.0,11007,0,0,0,0,0,1
12221,PUNE - HOWRAH AC Duronto Exp,Drnt,SER,PUNE,PUNE JN,HWH,HOWRAH JN,15:15:00,19:40:00,28.0,25.0,2020.0,12222,0,1,1,1,0,0
12488,Seemanchal Express,SF,NR,ANVT,ANAND VIHAR TRM,JBN,JOGBANI,07:40:00,08:05:00,24.0,25.0,1383.0,12487,1,1,1,0,0,0
12786,Bangalore-Kacheguda SF Express,SF,SCR,SBC,BANGALORE CITY JN,KCG,KACHEGUDA,18:20:00,05:40:00,11.0,20.0,625.0,12785,1,1,1,1,0,0
12797,Venkatadri SF Express,SF,SCR,KCG,KACHEGUDA,CTO,CHITTOOR,20:05:00,08:55:00,12.0,50.0,707.0,12798,1,1,1,1,0,0
12798,Venkatadri SF Express,SF,SCR,CTO,CHITTOOR,KCG,KACHEGUDA,17:30:00,06:20:00,12.0,50.0,707.0,12797,1,1,1,1,0,0
15707,Amrapali Express,Exp,NFR,KIR,KATIHAR JN,ASR,AMRITSAR JN,23:30:00,12:10:00,36.0,40.0,1805.0,15708,1,1,1,0,0,0
17603-Slip,Prasanthi Nilayam Express,Exp,SCR,KCG,KACHEGUDA,UBL,HUBLI JN,21:00:00,09:40:00,12.0,40.0,617.0,,1,0,1,0,0,0
17603-Slip2,Kacheguda-Vasco Prashanti Nilayam Slip,Exp,?,KCG,KACHEGUDA,VSG,VASCO DA GAMA,21:00:00,15:00:00,18.0,0.0,853.0,,1,0,1,0,0,0
17639,KACHEGUDA - AKOLA Intercity Exp,Exp,SCR,KCG,KACHEGUDA,AK,AKOLA JN,07:30:00,18:30:00,11.0,0.0,514.0,17640,0,0,0,0,0,1
17640,AKOLA - KACHEGUDA Intercity Exp,Exp,SCR,AK,AKOLA JN,KCG,KACHEGUDA,09:30:00,20:15:00,10.0,45.0,514.0,17639,0,0,0,0,0,1
17651,Chennai Egmore Kacheguda Express,Exp,SCR,MS,CHENNAI EGMORE,KCG,KACHEGUDA,17:00:00,07:55:00,14.0,55.0,772.0,17652,1,1,1,0,0,0
17652,Kacheguda Chennai Egmore Express,Exp,SCR,KCG,KACHEGUDA,MS,CHENNAI EGMORE,16:00:00,07:15:00,15.0,15.0,772.0,17651,1,1,1,0,0,0
18474,JODHPUR - PURI Express,Exp,ECoR,JU,JODHPUR JN,PURI,PURI,13:55:00,12:25:00,46.0,30.0,2433.0,18473,1,1,1,1,0,0
19066,BHAGAT KI KOTHI - MUMBAI BANDRA Exp,Exp,WR,BGKT,BHAGAT KI KOTHI,BDTS,MUMBAI BANDRA TERMINUS,19:20:00,13:05:00,17.0,45.0,935.0,19065,1,1,1,0,0,0
38460,Panskura Howrah EMU,MEMU,?,PKU,PANSKURA,HWH,HOWRAH JN,15:20:00,17:10:00,1.0,50.0,71.0,,0,0,0,0,1,0
47169,Falaknuma Lingampalli MMTS,Hyd,SCR,FM,KACHEGUDA FALAKNUMA,LPI,LINGAMPALLI,12:45:00,14:05:00,1.0,20.0,37.0,,0,0,0,0,0,0
50106,Sawantwadi-Diva Passenger,Pass,KR,SWV,SAWANTWADI ROAD,DIVA,DIVA,08:25:00,20:10:00,11.0,45.0,613.0,50105,0,0,0,0,0,0
51097,Diva Panvel Passenger,Pass,CR,DIVA,DIVA,PNVL,PANVEL,00:20:00,01:10:00,0.0,50.0,26.0,51098,0,0,0,0,0,0
51098,Panvel Diva Passenger,Pass,CR,PNVL,PANVEL,DIVA,DIVA,04:45:00,05:30:00,0.0,45.0,26.0,51097,0,0,0,0,0,0
51347,Pune - Daund - Baramati Passenger,Pass,CR,PUNE,PUNE JN,BRMT,Baramati,18:35:00,21:50:00,3.0,15.0,120.0,,0,0,0,0,0,0
52019,Miyagam Chandod Mix Passenger,Pass,WR,MYGL,MIYAGAM KARJAN JUNCTION NG,CDD,Chandod,06:15:00,08:45:00,2.0,30.0,49.0,52020,0,0,0,0,0,0
52551,Purnia Murliganj Passenger,Pass,?,PRNA,PURNIA JN,MRIJ,Murliganj,12:00:00,14:30:00,2.0,30.0,56.0,52552,0,0,0,0,0,0
52555,Purnia Murliganj Passenger,Pass,ECR,PRNA,PURNIA JN,MRIJ,Murliganj,18:10:00,20:35:00,2.0,25.0,56.0,52554,0,0,0,0,0,0
52936,Ujjain Fatehabad Passenger,Pass,WR,UJN,UJJAIN JN,FTD,Fatehabad Chowk Junction,10:55:00,11:35:00,0.0,40.0,23.0,52937,0,0,0,0,0,0
53610,Mughal Sarai Dehri on Sone Passenger,Pass,?,MGS,MUGHAL SARAI JN,DOS,DEHRI ON SONE,15:45:00,18:33:00,2.0,48.0,120.0,53609,0,0,0,0,0,0
54261,Mughal Sarai Jaunpur Passenger,Pass,NR,MGS,MUGHAL SARAI JN,JNU,JAUNPUR JN,19:30:00,22:15:00,2.0,45.0,74.0,,0,0,0,0,0,0
54268,Varanasi Mughal Sarai Passenger,Pass,NR,BSB,VARANASI JN,MGS,MUGHAL SARAI JN,07:25:00,08:15:00,0.0,50.0,17.0,54267,0,0,0,0,0,0
54393,Moradabad Gajraula Passenger,Pass,NR,MB,MORADABAD,GJL,GAJRAULA JN,09:55:00,11:35:00,1.0,40.0,54.0,54394,0,0,0,0,0,0
54704,Jodhpur Bhatinda Passenger,Pass,NWR,JU,JODHPUR JN,BTI,BHATINDA JN,13:40:00,06:00:00,16.0,20.0,601.0,,0,0,0,0,0,0
55011,Siwan Gorakhpur Passenger,Pass,NER,SV,SIWAN JN,GKP,GORAKHPUR JN,05:25:00,09:10:00,3.0,45.0,119.0,55012,0,0,0,0,0,0
55021,Samastipur Siwan InterCity Fast Passenger,Pass,NER,SPJ,SAMASTIPUR JN,SV,SIWAN JN,16:00:00,23:10:00,7.0,10.0,226.0,55022,0,0,0,0,0,0
55022,Siwan Samastipur Intercity Passenger,Pass,NER,SV,SIWAN JN,SPJ,SAMASTIPUR JN,04:20:00,11:40:00,7.0,20.0,226.0,55021,0,0,0,0,0,0
55335,Bareilly Lalkua Pass,Pass,?,BE,BAREILLY,LKU,LAL KUAN,06:00:00,08:30:00,2.0,30.0,84.0,,0,0,0,0,0,0
55541,Hajipur-Fulwaria Passenger,Pass,NER,HJP,HAJIPUR JN,SV,SIWAN JN,16:00:00,20:00:00,4.0,0.0,120.0,,0,0,0,0,0,0
55742,Jogbani Katihar Passenger,Pass,NFR,JBN,JOGBANI,KIR,KATIHAR JN,19:05:00,21:40:00,2.0,35.0,108.0,55743,0,0,0,0,0,0
56524,HINDUPUR - KSR BENGALURU CITY Passenger,Pass,SWR,HUP,HINDUPUR,SBC,BANGALORE CITY JN,06:30:00,09:25:00,2.0,55.0,88.0,56523,0,0,0,0,0,0
56611,Palakkad Nilambur Passenger,Pass,SR,PGT,PALAKKAD,NIL,Nilambur Road,05:50:00,08:45:00,2.0,55.0,112.0,56610,0,0,0,0,0,0
56834,Vriddhachalam Cuddalore Passenger,Pass,SR,VRI,VRIDHACHALAM JN,CUPJ,CUDDALORE PORT,04:30:00,05:40:00,1.0,10.0,57.0,56833,0,0,0,0,0,0
57425,Kacheguda Guntakal Passenger,Pass,SCR,KCG,KACHEGUDA,GTL,GUNTAKAL JN,10:00:00,19:30:00,9.0,30.0,358.0,,0,0,0,0,0,0
57435,Kacheguda Kurnool Town Passenger,Pass,SCR,KCG,KACHEGUDA,KRNT,KURNOOL TOWN,18:00:00,00:30:00,6.0,30.0,236.0,57436,0,0,0,0,0,0
57456,Mahbubnagar Secunderabad Passenger,Pass,SCR,MBNR,MAHBUBNAGAR,KCG,KACHEGUDA,14:10:00,16:35:00,2.0,25.0,106.0,,0,0,0,0,0,0
57562,Manmad - Kacheguda Passenger,Pass,SCR,MMR,MANMAD JN,KCG,KACHEGUDA,05:20:00,22:30:00,17.0,10.0,626.0,57561,0,0,0,0,0,0
57594,Nanded Kacheguda Passenger,Pass,SCR,NED,HUZUR SAHIB NANDED,KCG,KACHEGUDA,04:55:00,13:30:00,8.0,35.0,276.0,57593,1,0,0,0,0,0
57620,Delta Fast Passenger,Pass,SCR,KCG,KACHEGUDA,RAL,Repalle,20:15:00,06:20:00,10.0,5.0,347.0,57619,1,0,0,0,0,0
59353,Nagda Ujjain Passenger,Pass,WR,NAD,NAGDA JN,UJN,UJJAIN JN,23:25:00,01:00:00,1.0,35.0,56.0,59354,0,0,0,0,0,0
